
																																																		
Interferometer Scan																																																		
109064.068792	152385.345290	138458.082836	109441.177354	138702.950236	108907.633050	119450.037125	151480.661443	109046.401597	106954.447913	151353.353830	119321.924731	109282.014003	151984.970138	106111.854182	151853.089423	122694.845071	152673.452032	122229.361213	153577.939272	119940.929290	150904.834621	122399.693210	119938.337997	150571.732173	108163.622502	153202.906890	120116.890829	135000.804557	135755.800248	123571.674808	124782.131282	151199.500206	138917.537382	122536.038236	124552.826061	123118.727987	134888.367063	136960.157942	122908.337766	135305.948037	123622.265979	135787.638948	121499.160412	137319.761838	136757.533737	135476.117504	137962.786652	136630.758277	121450.654597	137669.229937
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
6.417829	0.552631	1589.403679	1.472185	14.285725	1.483249																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:04:17 AM																																																	
X position (cm)																																																		
27.387755																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1568.672250	1598.676000	1590.103500	1597.247250	1608.677250	1574.387250	1620.107250	1595.818500	1564.386000	1571.529750	1587.246000	1602.962250	1592.961000	1554.384750	1575.816000	1561.528500	1601.533500	1565.814750	1582.959750	1562.957250	1584.388500	1557.242250	1614.392250	1580.102250	1578.673500	1617.249750	1591.532250	1567.243500	1604.391000	1605.819750	1577.244750	1572.958500	1615.821000	1560.099750	1618.678500	1607.248500	1588.674750	1570.101000	1610.106000	1611.534750	1594.389750	1558.671000	1621.536000	1555.813500	1600.104750	1622.964750	1624.393500	1612.963500	1581.531000	1585.817250	1589.389125
Fringe Signal																																																		
