
																																								
Interferometer Scan																																								
19.441060	6.064138	13.769012	3.812069	2.403233	4.645537	4.784328	44.610053	3.604787	2.428103	2.414974	14.620962	5.983965	2.943514	16.347531	2.437026	2.358861	9.021258	6.546935	2.521568	2.516215	21.381649	16.963818	2.564909	40.970235	7.047846	16.763960	32.262028	2.777271	9.911331	2.448092	36.864145	2.881143	2.420902	2.415057	4.316660	19.128807	2.395578	2.651007	10.758750	20.609050
Laser Intensity Signal																																								
141859.319972	142081.652163	142316.479447	141848.771297	141621.135933	141462.766879	142119.569981	128633.186550	142097.830380	127300.568351	141072.523592	141680.899523	128050.228101	141287.975813	141431.310909	128193.894810	140888.934973	127779.135816	141697.463091	141515.802542	110977.959854	110085.333320	142164.185580	142517.718221	97761.418281	110990.980547	110829.644022	128383.015977	141569.839596	141233.089413	127748.631429	141128.193802	128285.111747	141320.718909	142353.146839	141726.588600	110660.668621	110887.297352	110503.906509	112482.492088	112289.930281
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
30.005869	2.021511	663.827595	0.720005	8.546435	0.702556																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:44:58 PM																																							
X position (cm)																																								
9.360000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
648.557250	652.176750	686.276250	698.849250	646.795125	639.603750	643.175625	662.940000	655.748625	628.840500	693.420000	632.412375	680.894625	653.938875	677.275125	682.656750	666.511875	634.222125	695.229750	657.558375	670.131375	641.413500	668.321625	684.466500	689.848125	659.320500	637.794000	664.702125	691.657875	675.513000	697.039500	661.130250	650.367000	688.038375	635.984250	630.602625	673.703250	679.084875	671.893500	644.985375	663.844875
Fringe Signal																																								
7.022590	12.507792	3.210862	2.480151	3.526693	2.535091	2.753773	32.415643	10.962854	2.443742	2.787667	2.490620	5.534489	17.455190	6.237476	4.577448	45.667885	2.473769	2.543216	43.327453	19.947943	2.566167	23.900886	4.868170	2.771469	35.905764	2.442370	26.918524	2.688633	10.301866	2.468407	42.921798	9.472068	3.390260	2.520554	2.494284	12.376322	7.295026	12.447104	3.285231	36.187556
Laser Intensity Signal																																								
142958.687683	129205.562245	111431.409992	98178.144666	111387.669955	111303.162593	111032.442552	111306.047488	97970.567250	141658.499318	98178.832794	143080.943780	141819.651031	142108.663480	142486.018458	110964.555121	98176.777585	111498.416620	111299.069215	111123.631964	98652.246508	110775.312056	111767.174513	112313.292554	98175.877120	111800.234803	98033.264230	110934.547497	111488.573112	111131.273462	111800.413061	97294.887158	111159.161651	111704.330732	111301.863670	97313.273938	142524.642755	128965.729321	142165.082112	142359.408148	141830.000476
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
38.057778	2.062744	662.561317	0.497646	7.308126	0.486717																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:45:53 PM																																							
X position (cm)																																								
10.400000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
652.700625	665.273625	686.800125	668.845500	695.753625	632.936250	658.082250	697.563375	672.417375	656.272500	645.509250	636.555750	661.654125	683.180625	677.799000	634.746000	647.319000	641.937375	643.699500	670.655250	627.554625	640.127625	674.227125	659.892000	650.890875	649.081125	692.181750	676.036875	693.991500	663.463875	654.462750	684.990375	679.608750	681.418500	631.174125	690.372000	638.317875	629.364375	688.609875	667.035750	662.559000
Fringe Signal																																								
9.948706	57.115203	3.171600	33.219991	2.569298	2.553525	15.970920	2.462074	11.959575	23.071307	3.427349	2.446477	25.149614	3.810510	7.803922	2.570606	3.177359	2.757829	2.595681	21.910536	2.491587	2.516116	9.348942	26.664386	8.585043	4.575766	2.883943	11.163252	2.553003	30.357015	12.443473	4.107363	6.708349	5.368024	2.380661	2.632474	2.541622	2.584369	2.975837	26.947554	16.020210
Laser Intensity Signal																																								
141704.076984	110440.381153	96754.380308	141548.529910	110701.570949	111234.670920	111016.295793	110529.787986	142111.775130	142169.360302	128155.793490	141668.563026	141393.638195	141869.817528	141160.738980	141908.672512	141860.578263	110777.871892	109691.220787	128605.430743	142200.101929	128911.494349	140717.787709	110517.725430	96602.947584	110195.117916	96225.629307	110243.349791	110685.239378	110715.152630	111165.702144	97504.290406	110987.283005	110994.442158	109965.385400	109779.402097	127723.153654	141856.229294	141860.348887	111008.413123	111658.146202
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
32.913900	2.393393	664.822253	0.664553	7.417072	0.659201																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:46:47 PM																																							
X position (cm)																																								
11.440000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
640.603875	644.175750	645.985500	667.512000	636.984375	685.466625	660.320625	631.602750	658.558500	678.275250	698.039625	629.840625	694.420125	654.939000	665.702250	672.893625	647.747625	669.321750	638.794125	676.465500	690.848250	633.412500	653.176875	689.038500	699.801750	681.894750	683.656875	680.085000	692.658000	696.229875	642.366000	674.703375	635.222250	662.130375	687.276375	663.940125	649.557375	656.748750	651.367125	671.083875	664.845000
Fringe Signal																																								
2.502631	2.592318	3.013890	45.512702	2.536929	3.598456	18.495740	2.552683	19.666106	12.384586	2.499331	2.539022	2.651946	20.673854	45.942698	30.160518	4.609462	28.010366	2.486797	12.749110	3.075557	2.538714	8.474034	3.062416	2.494770	4.212237	4.579796	6.123477	2.874769	2.559983	2.858013	8.262599	2.483149	37.384824	3.912341	28.225472	6.683841	13.322685	9.926647	18.213310	47.407730
Laser Intensity Signal																																								
140614.601277	140435.971113	127691.608556	127721.800991	140775.312589	141193.901507	141438.485791	110305.517240	127153.632707	141742.555791	141615.975629	141880.260035	109893.196186	110470.635192	126979.552051	127754.179707	141783.395205	128393.729802	140213.987574	142254.237286	110703.647130	141747.904840	96463.171092	96919.836426	110651.023032	110636.509430	141319.806648	141126.239519	127847.122862	141024.498811	141004.485427	140568.264704	140841.794929	140975.683666	141476.999987	140992.462193	128520.091075	96018.287821	110533.738496	110731.912806	110478.385480
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
38.617385	2.170233	665.639439	0.509093	7.155194	0.495805																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:47:42 PM																																							
X position (cm)																																								
12.480000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
643.223250	695.277375	670.131375	686.276250	661.130250	657.558375	644.985375	688.086000	693.467625	637.841625	652.176750	673.703250	630.650250	680.894625	689.848125	650.367000	677.322750	700.659000	666.559500	655.748625	632.412375	668.321625	684.466500	682.704375	679.084875	636.031875	653.986500	691.657875	697.039500	671.941125	659.368125	698.849250	648.604875	634.222125	675.513000	641.413500	639.603750	662.940000	646.795125	664.749750	665.654625
Fringe Signal																																								
