time	Stem Pressure (Torr)	time	Beam Box Pressure (Torr)	time	Dump Region Pressure (Torr)
2016-02-22T17:11:30.633000	3e-08	2016-02-22T17:11:39.697000	7.93e-08	2016-02-22T17:11:34.657000	0.000647
2016-02-22T17:11:34.637000	3e-08	2016-02-22T17:11:44.190000	7.93e-08	2016-02-22T17:11:38.677000	0.000647
2016-02-22T17:11:38.647000	3e-08	2016-02-22T17:11:48.697000	7.91e-08	2016-02-22T17:11:43.157000	0.000647
2016-02-22T17:11:43.137000	3e-08	2016-02-22T17:11:53.190000	7.91e-08	2016-02-22T17:11:47.157000	0.000647
2016-02-22T17:11:47.633000	3e-08	2016-02-22T17:11:57.677000	7.93e-08	2016-02-22T17:11:51.657000	0.000647
2016-02-22T17:11:51.637000	3e-08	2016-02-22T17:12:01.677000	7.93e-08	2016-02-22T17:11:56.160000	0.000647
2016-02-22T17:11:56.133000	3e-08	2016-02-22T17:12:05.677000	7.91e-08	2016-02-22T17:12:00.160000	0.000647
2016-02-22T17:12:00.140000	3e-08	2016-02-22T17:12:09.693000	7.93e-08	2016-02-22T17:12:04.660000	0.000647
2016-02-22T17:12:04.637000	3e-08	2016-02-22T17:12:14.187000	7.91e-08	2016-02-22T17:12:08.660000	0.000647
2016-02-22T17:12:09.150000	3e-08	2016-02-22T17:12:18.707000	7.93e-08	2016-02-22T17:12:12.660000	0.000647
2016-02-22T17:12:13.640000	3e-08	2016-02-22T17:12:23.190000	7.93e-08	2016-02-22T17:12:16.660000	0.000647
2016-02-22T17:12:18.133000	3e-08	2016-02-22T17:12:27.207000	7.91e-08	2016-02-22T17:12:21.160000	0.000647
2016-02-22T17:12:22.140000	3e-08	2016-02-22T17:12:31.693000	7.91e-08	2016-02-22T17:12:25.160000	0.000647
2016-02-22T17:12:26.637000	3e-08	2016-02-22T17:12:36.187000	7.91e-08	2016-02-22T17:12:29.180000	0.000647
2016-02-22T17:12:30.637000	3e-08	2016-02-22T17:12:40.693000	7.93e-08	2016-02-22T17:12:33.660000	0.000647
2016-02-22T17:12:35.133000	3e-08	2016-02-22T17:12:45.187000	7.91e-08	2016-02-22T17:12:37.660000	0.000647
2016-02-22T17:12:39.140000	3e-08	2016-02-22T17:12:49.193000	7.91e-08	2016-02-22T17:12:42.160000	0.000647
2016-02-22T17:12:43.637000	3e-08	2016-02-22T17:12:53.687000	7.91e-08	2016-02-22T17:12:46.160000	0.000647
2016-02-22T17:12:47.650000	3e-08	2016-02-22T17:12:57.693000	7.91e-08	2016-02-22T17:12:50.160000	0.000647
2016-02-22T17:12:52.137000	3e-08	2016-02-22T17:13:02.187000	7.91e-08	2016-02-22T17:12:54.160000	0.000647
2016-02-22T17:12:56.633000	3e-08	2016-02-22T17:13:06.700000	7.91e-08	2016-02-22T17:12:58.180000	0.000647
2016-02-22T17:13:01.133000	3e-08	2016-02-22T17:13:11.187000	7.91e-08	2016-02-22T17:13:02.650000	0.000649
2016-02-22T17:13:05.137000	3e-08	2016-02-22T17:13:15.187000	7.9e-08	2016-02-22T17:13:06.660000	0.000647
2016-02-22T17:13:09.637000	3e-08	2016-02-22T17:13:19.193000	7.91e-08	2016-02-22T17:13:11.167000	0.000647
2016-02-22T17:13:14.133000	3e-08	2016-02-22T17:13:23.687000	7.91e-08	2016-02-22T17:13:15.167000	0.000647
2016-02-22T17:13:18.633000	3e-08	2016-02-22T17:13:28.187000	7.91e-08	2016-02-22T17:13:19.660000	0.000647
2016-02-22T17:13:23.133000	3e-08	2016-02-22T17:13:32.197000	7.91e-08	2016-02-22T17:13:24.157000	0.000647
2016-02-22T17:13:27.147000	3e-08	2016-02-22T17:13:36.687000	7.91e-08	2016-02-22T17:13:28.167000	0.000647
2016-02-22T17:13:31.640000	3e-08	2016-02-22T17:13:40.697000	7.91e-08	2016-02-22T17:13:32.173000	0.000647
2016-02-22T17:13:36.140000	3e-08	2016-02-22T17:13:45.190000	7.91e-08	2016-02-22T17:13:36.667000	0.000647
2016-02-22T17:13:40.637000	3e-08	2016-02-22T17:13:49.687000	7.91e-08	2016-02-22T17:13:40.673000	0.000647
2016-02-22T17:13:44.643000	3e-08	2016-02-22T17:13:53.697000	7.91e-08	2016-02-22T17:13:45.170000	0.000647
2016-02-22T17:13:49.130000	3e-08	2016-02-22T17:13:58.187000	7.91e-08	2016-02-22T17:13:49.660000	0.000647
2016-02-22T17:13:53.137000	3e-08	2016-02-22T17:14:02.197000	7.91e-08	2016-02-22T17:13:53.670000	0.000647
2016-02-22T17:13:57.147000	3e-08	2016-02-22T17:14:06.697000	7.9e-08	2016-02-22T17:13:58.163000	0.000647
2016-02-22T17:14:01.640000	3e-08	2016-02-22T17:14:11.197000	7.91e-08	2016-02-22T17:14:02.173000	0.000647
2016-02-22T17:14:06.133000	3e-08	2016-02-22T17:14:15.687000	7.91e-08	2016-02-22T17:14:06.670000	0.000647
2016-02-22T17:14:10.637000	3e-08	2016-02-22T17:14:19.687000	7.9e-08	2016-02-22T17:14:10.673000	0.000647
2016-02-22T17:14:14.643000	3e-08	2016-02-22T17:14:24.183000	7.91e-08	2016-02-22T17:14:15.167000	0.000647
2016-02-22T17:14:19.137000	3e-08	2016-02-22T17:14:28.187000	7.91e-08	2016-02-22T17:14:19.663000	0.000647
2016-02-22T17:14:23.630000	3e-08	2016-02-22T17:14:32.187000	7.91e-08	2016-02-22T17:14:24.150000	0.000647
2016-02-22T17:14:27.637000	3e-08	2016-02-22T17:14:36.197000	7.91e-08	2016-02-22T17:14:28.163000	0.000647
2016-02-22T17:14:32.133000	3e-08	2016-02-22T17:14:40.197000	7.91e-08	2016-02-22T17:14:32.660000	0.000647
2016-02-22T17:14:36.150000	3e-08	2016-02-22T17:14:44.683000	7.91e-08	2016-02-22T17:14:36.667000	0.000647
2016-02-22T17:14:40.640000	3e-08	2016-02-22T17:14:49.187000	7.91e-08	2016-02-22T17:14:40.673000	0.000647
2016-02-22T17:14:45.130000	3e-08	2016-02-22T17:14:53.683000	7.91e-08	2016-02-22T17:14:45.150000	0.000647
2016-02-22T17:14:49.637000	3e-08	2016-02-22T17:14:57.687000	7.91e-08	2016-02-22T17:14:49.160000	0.000647
2016-02-22T17:14:54.133000	3e-08	2016-02-22T17:15:01.687000	7.91e-08	2016-02-22T17:14:53.653000	0.000646
2016-02-22T17:14:58.137000	3e-08	2016-02-22T17:15:05.687000	7.91e-08	2016-02-22T17:14:57.663000	0.000647
2016-02-22T17:15:02.633000	3e-08	2016-02-22T17:15:09.697000	7.91e-08	2016-02-22T17:15:02.153000	0.000646
2016-02-22T17:15:06.633000	3e-08	2016-02-22T17:15:13.697000	7.91e-08	2016-02-22T17:15:06.157000	0.000646
2016-02-22T17:15:10.640000	3e-08	2016-02-22T17:15:18.187000	7.91e-08	2016-02-22T17:15:10.167000	0.000646
2016-02-22T17:15:15.143000	3e-08	2016-02-22T17:15:22.197000	7.91e-08	2016-02-22T17:15:14.173000	0.000646
2016-02-22T17:15:19.640000	3e-08	2016-02-22T17:15:26.687000	7.91e-08	2016-02-22T17:15:18.677000	0.000646
2016-02-22T17:15:23.640000	3e-08	2016-02-22T17:15:30.750000	7.91e-08	2016-02-22T17:15:23.167000	0.000646
2016-02-22T17:15:28.140000	3e-08	2016-02-22T17:15:34.750000	7.91e-08	2016-02-22T17:15:27.663000	0.000647
2016-02-22T17:15:32.197000	3e-08	2016-02-22T17:15:38.757000	7.91e-08	2016-02-22T17:15:31.717000	0.000647
2016-02-22T17:15:36.203000	3e-08	2016-02-22T17:15:43.237000	7.9e-08	2016-02-22T17:15:35.730000	0.000647
2016-02-22T17:15:40.697000	3e-08	2016-02-22T17:15:47.240000	7.91e-08	2016-02-22T17:15:40.217000	0.000647
2016-02-22T17:15:45.203000	3e-08	2016-02-22T17:15:51.250000	7.93e-08	2016-02-22T17:15:44.230000	0.000647
2016-02-22T17:15:49.203000	3e-08	2016-02-22T17:15:55.250000	7.91e-08	2016-02-22T17:15:48.240000	0.000647
2016-02-22T17:15:53.213000	3e-08	2016-02-22T17:15:59.750000	7.91e-08	2016-02-22T17:15:52.727000	0.000647
2016-02-22T17:15:57.703000	3e-08	2016-02-22T17:16:04.260000	7.91e-08	2016-02-22T17:15:56.737000	0.000647
2016-02-22T17:16:02.197000	3e-08	2016-02-22T17:16:08.750000	7.91e-08	2016-02-22T17:16:01.217000	0.000647
2016-02-22T17:16:06.697000	3e-08	2016-02-22T17:16:12.757000	7.91e-08	2016-02-22T17:16:05.727000	0.000647
2016-02-22T17:16:10.697000	3e-08	2016-02-22T17:16:17.250000	7.91e-08	2016-02-22T17:16:10.217000	0.000647
2016-02-22T17:16:14.700000	3e-08	2016-02-22T17:16:21.740000	7.91e-08	2016-02-22T17:16:14.717000	0.000647
2016-02-22T17:16:19.197000	3e-08	2016-02-22T17:16:25.740000	7.91e-08	2016-02-22T17:16:18.717000	0.000647
2016-02-22T17:16:23.713000	3e-08	2016-02-22T17:16:29.750000	7.91e-08	2016-02-22T17:16:22.730000	0.000647
2016-02-22T17:16:28.197000	3e-08	2016-02-22T17:16:34.243000	7.9e-08	2016-02-22T17:16:27.217000	0.000647
2016-02-22T17:16:32.697000	3e-08	2016-02-22T17:16:38.247000	7.91e-08	2016-02-22T17:16:31.220000	0.000647
2016-02-22T17:16:36.697000	3e-08	2016-02-22T17:16:42.770000	7.91e-08	2016-02-22T17:16:35.717000	0.000647
2016-02-22T17:16:41.197000	3e-08	2016-02-22T17:16:47.250000	7.91e-08	2016-02-22T17:16:40.217000	0.000647
2016-02-22T17:16:45.200000	3e-08	2016-02-22T17:16:51.737000	7.91e-08	2016-02-22T17:16:44.217000	0.000647
2016-02-22T17:16:49.700000	3e-08	2016-02-22T17:16:55.737000	7.91e-08	2016-02-22T17:16:48.220000	0.000647
2016-02-22T17:16:53.700000	3e-08	2016-02-22T17:16:59.740000	7.9e-08	2016-02-22T17:16:52.220000	0.000647
2016-02-22T17:16:58.200000	3e-08	2016-02-22T17:17:03.743000	7.91e-08	2016-02-22T17:16:56.720000	0.000647
2016-02-22T17:17:02.213000	3e-08	2016-02-22T17:17:07.750000	7.91e-08	2016-02-22T17:17:00.720000	0.000647
2016-02-22T17:17:06.700000	3e-08	2016-02-22T17:17:12.243000	7.91e-08	2016-02-22T17:17:05.220000	0.000647
2016-02-22T17:17:11.197000	3e-08	2016-02-22T17:17:16.250000	7.91e-08	2016-02-22T17:17:09.220000	0.000647
2016-02-22T17:17:15.200000	3e-08	2016-02-22T17:17:20.747000	7.91e-08	2016-02-22T17:17:13.720000	0.000647
2016-02-22T17:17:19.200000	3e-08	2016-02-22T17:17:25.240000	7.9e-08	2016-02-22T17:17:17.720000	0.000647
2016-02-22T17:17:23.697000	3e-08	2016-02-22T17:17:29.240000	7.91e-08	2016-02-22T17:17:21.747000	0.000647
2016-02-22T17:17:27.700000	3e-08	2016-02-22T17:17:33.740000	7.9e-08	2016-02-22T17:17:26.220000	0.000647
2016-02-22T17:17:31.713000	3e-08	2016-02-22T17:17:37.740000	7.9e-08	2016-02-22T17:17:30.220000	0.000647
2016-02-22T17:17:36.200000	3e-08	2016-02-22T17:17:41.770000	7.91e-08	2016-02-22T17:17:34.220000	0.000647
2016-02-22T17:17:40.697000	3e-08	2016-02-22T17:17:46.253000	7.91e-08	2016-02-22T17:17:38.220000	0.000647
2016-02-22T17:17:44.700000	3e-08	2016-02-22T17:17:50.260000	7.91e-08	2016-02-22T17:17:42.720000	0.000647
2016-02-22T17:17:49.197000	3e-08	2016-02-22T17:17:54.757000	7.91e-08	2016-02-22T17:17:46.730000	0.000647
2016-02-22T17:17:53.200000	3e-08	2016-02-22T17:17:59.257000	7.9e-08	2016-02-22T17:17:51.220000	0.000647
2016-02-22T17:17:57.693000	3e-08	2016-02-22T17:18:03.740000	7.91e-08	2016-02-22T17:17:55.220000	0.000647
2016-02-22T17:18:01.697000	3e-08	2016-02-22T17:18:07.760000	7.9e-08	2016-02-22T17:17:59.230000	0.000647
2016-02-22T17:18:05.697000	3e-08	2016-02-22T17:18:12.240000	7.91e-08	2016-02-22T17:18:03.720000	0.000647
2016-02-22T17:18:10.197000	3e-08	2016-02-22T17:18:16.253000	7.9e-08	2016-02-22T17:18:07.733000	0.000647
2016-02-22T17:18:14.197000	3e-08	2016-02-22T17:18:20.757000	7.91e-08	2016-02-22T17:18:12.223000	0.000647
2016-02-22T17:18:18.697000	3e-08	2016-02-22T17:18:25.260000	7.91e-08	2016-02-22T17:18:16.730000	0.000647
2016-02-22T17:18:22.700000	3e-08	2016-02-22T17:18:29.260000	7.91e-08	2016-02-22T17:18:21.223000	0.000647
2016-02-22T17:18:27.197000	3e-08	2016-02-22T17:18:33.757000	7.91e-08	2016-02-22T17:18:25.230000	0.000647
2016-02-22T17:18:31.197000	3e-08	2016-02-22T17:18:37.757000	7.91e-08	2016-02-22T17:18:29.230000	0.000649
2016-02-22T17:18:35.697000	3e-08	2016-02-22T17:18:42.250000	7.91e-08	2016-02-22T17:18:33.723000	0.000649
2016-02-22T17:18:39.697000	3e-08	2016-02-22T17:18:46.260000	7.91e-08	2016-02-22T17:18:37.730000	0.000649
2016-02-22T17:18:43.697000	3e-08	2016-02-22T17:18:50.750000	7.91e-08	2016-02-22T17:18:42.223000	0.000649
2016-02-22T17:18:48.197000	3e-08	2016-02-22T17:18:54.760000	7.91e-08	2016-02-22T17:18:46.230000	0.000649
2016-02-22T17:18:52.200000	3e-08	2016-02-22T17:18:58.763000	7.91e-08	2016-02-22T17:18:50.723000	0.000649
2016-02-22T17:18:56.697000	3e-08	2016-02-22T17:19:03.250000	7.91e-08	2016-02-22T17:18:54.730000	0.000649
2016-02-22T17:19:00.700000	3e-08	2016-02-22T17:19:07.263000	7.91e-08	2016-02-22T17:18:59.223000	0.000649
2016-02-22T17:19:05.197000	3e-08	2016-02-22T17:19:11.747000	7.91e-08	2016-02-22T17:19:03.223000	0.000649
2016-02-22T17:19:09.697000	3e-08	2016-02-22T17:19:15.767000	7.91e-08	2016-02-22T17:19:07.233000	0.000649
2016-02-22T17:19:13.697000	3e-08	2016-02-22T17:19:20.243000	7.93e-08	2016-02-22T17:19:11.723000	0.000649
2016-02-22T17:19:17.697000	3e-08	2016-02-22T17:19:24.247000	7.91e-08	2016-02-22T17:19:15.737000	0.000649
2016-02-22T17:19:21.697000	3e-08	2016-02-22T17:19:28.740000	7.93e-08	2016-02-22T17:19:20.220000	0.000649
2016-02-22T17:19:26.197000	3e-08	2016-02-22T17:19:32.750000	7.91e-08	2016-02-22T17:19:24.227000	0.000649
2016-02-22T17:19:30.197000	3e-08	2016-02-22T17:19:37.240000	7.91e-08	2016-02-22T17:19:28.720000	0.000649
2016-02-22T17:19:34.200000	3e-08	2016-02-22T17:19:41.250000	7.91e-08	2016-02-22T17:19:32.727000	0.000649
2016-02-22T17:19:38.697000	3e-08	2016-02-22T17:19:45.250000	7.91e-08	2016-02-22T17:19:37.220000	0.000649
2016-02-22T17:19:42.697000	3e-08	2016-02-22T17:19:49.747000	7.91e-08	2016-02-22T17:19:41.227000	0.000649
2016-02-22T17:19:47.197000	3e-08	2016-02-22T17:19:53.753000	7.91e-08	2016-02-22T17:19:45.230000	0.000649
2016-02-22T17:19:51.197000	3e-08	2016-02-22T17:19:58.250000	7.91e-08	2016-02-22T17:19:49.730000	0.000649
2016-02-22T17:19:55.697000	3e-08	2016-02-22T17:20:02.753000	7.91e-08	2016-02-22T17:19:54.220000	0.000647
2016-02-22T17:20:00.197000	3e-08	2016-02-22T17:20:07.250000	7.91e-08	2016-02-22T17:19:58.233000	0.000647
2016-02-22T17:20:04.693000	3e-08	2016-02-22T17:20:11.740000	7.91e-08	2016-02-22T17:20:02.720000	0.000647
2016-02-22T17:20:08.697000	3e-08	2016-02-22T17:20:15.750000	7.91e-08	2016-02-22T17:20:06.730000	0.000647
2016-02-22T17:20:13.197000	3e-08	2016-02-22T17:20:20.240000	7.91e-08	2016-02-22T17:20:11.220000	0.000647
2016-02-22T17:20:17.697000	3e-08	2016-02-22T17:20:24.250000	7.91e-08	2016-02-22T17:20:15.233000	0.000647
2016-02-22T17:20:21.697000	3e-08	2016-02-22T17:20:28.747000	7.91e-08	2016-02-22T17:20:19.720000	0.000647
2016-02-22T17:20:26.197000	3e-08	2016-02-22T17:20:32.750000	7.93e-08	2016-02-22T17:20:24.230000	0.000647
2016-02-22T17:20:30.697000	3e-08	2016-02-22T17:20:37.247000	7.91e-08	2016-02-22T17:20:28.720000	0.000647
2016-02-22T17:20:35.193000	3e-08	2016-02-22T17:20:41.253000	7.91e-08	2016-02-22T17:20:33.220000	0.000647
2016-02-22T17:20:39.197000	3e-08	2016-02-22T17:20:45.747000	7.91e-08	2016-02-22T17:20:37.227000	0.000647
2016-02-22T17:20:43.693000	3e-08	2016-02-22T17:20:50.237000	7.93e-08	2016-02-22T17:20:41.720000	0.000647
2016-02-22T17:20:47.697000	3e-08	2016-02-22T17:20:54.263000	7.91e-08	2016-02-22T17:20:45.727000	0.000647
2016-02-22T17:20:52.193000	3e-08	2016-02-22T17:20:58.737000	7.93e-08	2016-02-22T17:20:50.220000	0.000647
2016-02-22T17:20:56.693000	3e-08	2016-02-22T17:21:02.767000	7.91e-08	2016-02-22T17:20:54.233000	0.000647
2016-02-22T17:21:00.693000	3e-08	2016-02-22T17:21:07.257000	7.91e-08	2016-02-22T17:20:58.713000	0.000647
2016-02-22T17:21:04.697000	3e-08	2016-02-22T17:21:11.747000	7.91e-08	2016-02-22T17:21:02.733000	0.000647
2016-02-22T17:21:09.197000	3e-08	2016-02-22T17:21:15.747000	7.93e-08	2016-02-22T17:21:07.237000	0.000647
2016-02-22T17:21:13.693000	3e-08	2016-02-22T17:21:20.247000	7.93e-08	2016-02-22T17:21:11.720000	0.000647
2016-02-22T17:21:17.710000	3e-08	2016-02-22T17:21:24.263000	7.93e-08	2016-02-22T17:21:15.720000	0.000647
2016-02-22T17:21:22.197000	3e-08	2016-02-22T17:21:28.747000	7.91e-08	2016-02-22T17:21:19.720000	0.000647
2016-02-22T17:21:26.213000	3e-08	2016-02-22T17:21:32.763000	7.93e-08	2016-02-22T17:21:23.733000	0.000647
2016-02-22T17:21:30.693000	3e-08	2016-02-22T17:21:37.257000	7.91e-08	2016-02-22T17:21:28.220000	0.000647
2016-02-22T17:21:35.193000	3e-08	2016-02-22T17:21:41.267000	7.91e-08	2016-02-22T17:21:32.233000	0.000647
2016-02-22T17:21:39.197000	3e-08	2016-02-22T17:21:45.747000	7.91e-08	2016-02-22T17:21:36.720000	0.000647
2016-02-22T17:21:43.693000	3e-08	2016-02-22T17:21:50.237000	7.91e-08	2016-02-22T17:21:40.720000	0.000647
2016-02-22T17:21:47.697000	3e-08	2016-02-22T17:21:54.260000	7.91e-08	2016-02-22T17:21:44.723000	0.000647
2016-02-22T17:21:52.193000	3e-08	2016-02-22T17:21:58.747000	7.91e-08	2016-02-22T17:21:48.723000	0.000647
2016-02-22T17:21:56.213000	3e-08	2016-02-22T17:22:03.243000	7.91e-08	2016-02-22T17:21:52.733000	0.000647
2016-02-22T17:22:00.697000	3e-08	2016-02-22T17:22:07.247000	7.91e-08	2016-02-22T17:21:57.210000	0.000647
2016-02-22T17:22:05.190000	3e-08	2016-02-22T17:22:11.747000	7.91e-08	2016-02-22T17:22:01.237000	0.000647
2016-02-22T17:22:09.193000	3e-08	2016-02-22T17:22:16.247000	7.91e-08	2016-02-22T17:22:05.710000	0.000647
2016-02-22T17:22:13.193000	3e-08	2016-02-22T17:22:20.747000	7.91e-08	2016-02-22T17:22:09.710000	0.000649
2016-02-22T17:22:17.197000	3e-08	2016-02-22T17:22:24.747000	7.91e-08	2016-02-22T17:22:13.723000	0.000649
2016-02-22T17:22:21.197000	3e-08	2016-02-22T17:22:28.757000	7.91e-08	2016-02-22T17:22:17.723000	0.000649
2016-02-22T17:22:25.697000	3e-08	2016-02-22T17:22:32.757000	7.91e-08	2016-02-22T17:22:21.723000	0.000647
2016-02-22T17:22:29.697000	3e-08	2016-02-22T17:22:37.247000	7.91e-08	2016-02-22T17:22:25.727000	0.000649
2016-02-22T17:22:33.697000	3e-08	2016-02-22T17:22:41.257000	7.93e-08	2016-02-22T17:22:30.223000	0.000649
2016-02-22T17:22:37.697000	3e-08	2016-02-22T17:22:45.757000	7.93e-08	2016-02-22T17:22:34.230000	0.000649
2016-02-22T17:22:42.197000	3e-08	2016-02-22T17:22:50.257000	7.91e-08	2016-02-22T17:22:38.723000	0.000647
2016-02-22T17:22:46.197000	3e-08	2016-02-22T17:22:54.737000	7.91e-08	2016-02-22T17:22:42.730000	0.000649
2016-02-22T17:22:50.200000	3e-08	2016-02-22T17:22:58.757000	7.91e-08	2016-02-22T17:22:47.223000	0.000647
2016-02-22T17:22:54.693000	3e-08	2016-02-22T17:23:03.257000	7.93e-08	2016-02-22T17:22:51.233000	0.000649
2016-02-22T17:22:58.700000	3e-08	2016-02-22T17:23:07.757000	7.91e-08	2016-02-22T17:22:55.727000	0.000649
2016-02-22T17:23:03.203000	3e-08	2016-02-22T17:23:12.247000	7.91e-08	2016-02-22T17:23:00.233000	0.000649
2016-02-22T17:23:07.703000	3e-08	2016-02-22T17:23:16.247000	7.95e-08	2016-02-22T17:23:04.243000	0.000649
2016-02-22T17:23:12.193000	3e-08	2016-02-22T17:23:20.250000	7.93e-08	2016-02-22T17:23:08.713000	0.000649
2016-02-22T17:23:16.193000	3e-08	2016-02-22T17:23:24.260000	7.93e-08	2016-02-22T17:23:12.713000	0.000649
2016-02-22T17:23:20.193000	3e-08	2016-02-22T17:23:28.750000	7.93e-08	2016-02-22T17:23:16.723000	0.000647
2016-02-22T17:23:24.197000	3e-08	2016-02-22T17:23:33.247000	7.93e-08	2016-02-22T17:23:21.213000	0.000649
2016-02-22T17:23:28.197000	3e-08	2016-02-22T17:23:37.737000	7.91e-08	2016-02-22T17:23:25.227000	0.000649
2016-02-22T17:23:32.690000	3e-08	2016-02-22T17:23:41.737000	7.93e-08	2016-02-22T17:23:29.713000	0.000649
2016-02-22T17:23:36.693000	3e-08	2016-02-22T17:23:45.747000	7.93e-08	2016-02-22T17:23:33.727000	0.000649
2016-02-22T17:23:40.697000	3e-08	2016-02-22T17:23:50.247000	7.93e-08	2016-02-22T17:23:38.217000	0.000649
2016-02-22T17:23:45.197000	3e-08	2016-02-22T17:23:54.747000	7.91e-08	2016-02-22T17:23:42.720000	0.000649
2016-02-22T17:23:49.197000	3e-08	2016-02-22T17:23:58.747000	7.93e-08	2016-02-22T17:23:47.217000	0.000647
2016-02-22T17:23:53.697000	3e-08	2016-02-22T17:24:03.247000	7.91e-08	2016-02-22T17:23:51.217000	0.000647
2016-02-22T17:23:57.697000	3e-08	2016-02-22T17:24:07.247000	7.91e-08	2016-02-22T17:23:55.217000	0.000647
2016-02-22T17:24:02.197000	3e-08	2016-02-22T17:24:11.257000	7.91e-08	2016-02-22T17:23:59.720000	0.000647
2016-02-22T17:24:06.197000	3e-08	2016-02-22T17:24:15.753000	7.91e-08	2016-02-22T17:24:03.727000	0.000647
2016-02-22T17:24:10.197000	3e-08	2016-02-22T17:24:19.757000	7.91e-08	2016-02-22T17:24:08.220000	0.000647
2016-02-22T17:24:14.197000	3e-08	2016-02-22T17:24:24.237000	7.93e-08	2016-02-22T17:24:12.227000	0.000649
2016-02-22T17:24:18.200000	3e-08	2016-02-22T17:24:28.240000	7.91e-08	2016-02-22T17:24:16.723000	0.000649
2016-02-22T17:24:22.203000	3e-08	2016-02-22T17:24:32.750000	7.91e-08	2016-02-22T17:24:20.727000	0.000649
2016-02-22T17:24:26.693000	3e-08	2016-02-22T17:24:37.250000	7.91e-08	2016-02-22T17:24:25.213000	0.000649
2016-02-22T17:24:30.697000	3e-08	2016-02-22T17:24:41.737000	7.91e-08	2016-02-22T17:24:29.213000	0.000649
2016-02-22T17:24:34.697000	3e-08	2016-02-22T17:24:45.737000	7.9e-08	2016-02-22T17:24:33.233000	0.000653
2016-02-22T17:24:38.717000	3e-08	2016-02-22T17:24:49.737000	7.91e-08	2016-02-22T17:24:37.737000	0.00065
2016-02-22T17:24:43.193000	3e-08	2016-02-22T17:24:53.747000	7.91e-08	2016-02-22T17:24:42.213000	0.000649
2016-02-22T17:24:47.197000	3e-08	2016-02-22T17:24:58.247000	7.91e-08	2016-02-22T17:24:46.213000	0.000649
2016-02-22T17:24:51.693000	3e-08	2016-02-22T17:25:02.247000	7.91e-08	2016-02-22T17:24:50.213000	0.000649
2016-02-22T17:24:56.193000	3e-08	2016-02-22T17:25:06.747000	7.91e-08	2016-02-22T17:24:54.223000	0.000649
2016-02-22T17:25:00.197000	3e-08	2016-02-22T17:25:11.247000	7.91e-08	2016-02-22T17:24:58.713000	0.000649
2016-02-22T17:25:04.693000	3e-08	2016-02-22T17:25:15.263000	7.91e-08	2016-02-22T17:25:02.727000	0.000649
2016-02-22T17:25:08.697000	3e-08	2016-02-22T17:25:19.747000	7.91e-08	2016-02-22T17:25:07.213000	0.000649
2016-02-22T17:25:12.697000	3e-08	2016-02-22T17:25:24.237000	7.91e-08	2016-02-22T17:25:11.227000	0.000649
2016-02-22T17:25:16.697000	3e-08	2016-02-22T17:25:28.247000	7.91e-08	2016-02-22T17:25:15.237000	0.000649
2016-02-22T17:25:20.697000	3e-08	2016-02-22T17:25:32.290000	7.93e-08	2016-02-22T17:25:19.713000	0.000649
2016-02-22T17:25:24.697000	3e-08	2016-02-22T17:25:36.300000	7.93e-08	2016-02-22T17:25:23.713000	0.000649
2016-02-22T17:25:28.743000	3e-08	2016-02-22T17:25:40.793000	7.93e-08	2016-02-22T17:25:27.733000	0.000649
2016-02-22T17:25:32.743000	3e-08	2016-02-22T17:25:44.800000	7.91e-08	2016-02-22T17:25:31.770000	0.000649
2016-02-22T17:25:36.743000	3e-08	2016-02-22T17:25:48.803000	7.91e-08	2016-02-22T17:25:35.780000	0.00065
2016-02-22T17:25:40.747000	3e-08	2016-02-22T17:25:53.300000	7.93e-08	2016-02-22T17:25:40.270000	0.000649
2016-02-22T17:25:45.243000	3e-08	2016-02-22T17:25:57.793000	7.93e-08	2016-02-22T17:25:44.270000	0.000649
2016-02-22T17:25:49.250000	3e-08	2016-02-22T17:26:02.290000	7.91e-08	2016-02-22T17:25:48.277000	0.000649
2016-02-22T17:25:53.743000	3e-08	2016-02-22T17:26:06.297000	7.93e-08	2016-02-22T17:25:52.770000	0.000649
2016-02-22T17:25:58.240000	3e-08	2016-02-22T17:26:10.800000	7.91e-08	2016-02-22T17:25:57.260000	0.000649
2016-02-22T17:26:02.737000	3e-08	2016-02-22T17:26:15.283000	7.93e-08	2016-02-22T17:26:01.270000	0.00065
2016-02-22T17:26:06.737000	3e-08	2016-02-22T17:26:19.283000	7.91e-08	2016-02-22T17:26:05.760000	0.00065
2016-02-22T17:26:10.737000	3e-08	2016-02-22T17:26:23.790000	7.93e-08	2016-02-22T17:26:10.273000	0.00065
2016-02-22T17:26:14.740000	3e-08	2016-02-22T17:26:28.280000	7.91e-08	2016-02-22T17:26:14.760000	0.00065
2016-02-22T17:26:19.240000	3e-08	2016-02-22T17:26:32.283000	7.93e-08	2016-02-22T17:26:18.760000	0.00065
2016-02-22T17:26:23.240000	3e-08	2016-02-22T17:26:36.293000	7.91e-08	2016-02-22T17:26:22.760000	0.00065
2016-02-22T17:26:27.240000	3e-08	2016-02-22T17:26:40.303000	7.91e-08	2016-02-22T17:26:26.760000	0.00065
2016-02-22T17:26:31.240000	3e-08	2016-02-22T17:26:44.780000	7.91e-08	2016-02-22T17:26:30.770000	0.00065
2016-02-22T17:26:35.240000	3e-08	2016-02-22T17:26:48.793000	7.91e-08	2016-02-22T17:26:35.260000	0.00065
