time	Stem Pressure (Torr)	time	Beam Box Pressure (Torr)	time	Dump Region Pressure (Torr)
2016-02-21T20:42:34.690000	3.17e-08	2016-02-21T20:42:55.250000	8e-08	2016-02-21T20:42:58.730000	2.79e-07
2016-02-21T20:42:38.690000	3.17e-08	2016-02-21T20:42:59.253000	8e-08	2016-02-21T20:43:03.217000	2.79e-07
2016-02-21T20:42:42.690000	3.17e-08	2016-02-21T20:43:03.253000	8e-08	2016-02-21T20:43:07.217000	2.79e-07
2016-02-21T20:42:46.690000	3.17e-08	2016-02-21T20:43:07.753000	7.99e-08	2016-02-21T20:43:11.227000	2.79e-07
2016-02-21T20:42:50.690000	3.17e-08	2016-02-21T20:43:11.757000	8e-08	2016-02-21T20:43:15.717000	2.79e-07
2016-02-21T20:42:54.693000	3.17e-08	2016-02-21T20:43:16.247000	8e-08	2016-02-21T20:43:19.727000	2.79e-07
2016-02-21T20:42:59.193000	3.17e-08	2016-02-21T20:43:20.253000	8e-08	2016-02-21T20:43:24.217000	2.79e-07
2016-02-21T20:43:03.197000	3.17e-08	2016-02-21T20:43:24.743000	8e-08	2016-02-21T20:43:28.707000	2.79e-07
2016-02-21T20:43:07.693000	3.17e-08	2016-02-21T20:43:28.743000	8e-08	2016-02-21T20:43:32.720000	2.79e-07
2016-02-21T20:43:11.697000	3.17e-08	2016-02-21T20:43:32.753000	7.99e-08	2016-02-21T20:43:37.207000	2.79e-07
2016-02-21T20:43:16.197000	3.17e-08	2016-02-21T20:43:37.247000	8e-08	2016-02-21T20:43:41.210000	2.79e-07
2016-02-21T20:43:20.197000	3.17e-08	2016-02-21T20:43:41.757000	8e-08	2016-02-21T20:43:45.217000	2.79e-07
2016-02-21T20:43:24.200000	3.17e-08	2016-02-21T20:43:46.247000	8e-08	2016-02-21T20:43:49.707000	2.79e-07
2016-02-21T20:43:28.690000	3.17e-08	2016-02-21T20:43:50.740000	8.02e-08	2016-02-21T20:43:53.720000	2.79e-07
2016-02-21T20:43:32.700000	3.17e-08	2016-02-21T20:43:54.760000	8e-08	2016-02-21T20:43:58.210000	2.79e-07
2016-02-21T20:43:37.187000	3.17e-08	2016-02-21T20:43:59.250000	8e-08	2016-02-21T20:44:02.223000	2.79e-07
2016-02-21T20:43:41.190000	3.17e-08	2016-02-21T20:44:03.743000	8e-08	2016-02-21T20:44:06.710000	2.79e-07
2016-02-21T20:43:45.190000	3.17e-08	2016-02-21T20:44:08.243000	8e-08	2016-02-21T20:44:10.710000	2.79e-07
2016-02-21T20:43:49.190000	3.17e-08	2016-02-21T20:44:12.740000	8e-08	2016-02-21T20:44:14.717000	2.79e-07
2016-02-21T20:43:53.203000	3.17e-08	2016-02-21T20:44:16.750000	8e-08	2016-02-21T20:44:18.720000	2.79e-07
2016-02-21T20:43:57.690000	3.17e-08	2016-02-21T20:44:21.240000	8.02e-08	2016-02-21T20:44:22.720000	2.79e-07
2016-02-21T20:44:01.690000	3.17e-08	2016-02-21T20:44:25.243000	8e-08	2016-02-21T20:44:26.723000	2.79e-07
2016-02-21T20:44:05.693000	3.17e-08	2016-02-21T20:44:29.740000	8e-08	2016-02-21T20:44:31.210000	2.79e-07
2016-02-21T20:44:10.203000	3.17e-08	2016-02-21T20:44:34.240000	7.99e-08	2016-02-21T20:44:35.220000	2.79e-07
2016-02-21T20:44:14.687000	3.17e-08	2016-02-21T20:44:38.247000	8e-08	2016-02-21T20:44:39.223000	2.79e-07
2016-02-21T20:44:18.693000	3.17e-08	2016-02-21T20:44:42.743000	8e-08	2016-02-21T20:44:43.717000	2.79e-07
2016-02-21T20:44:22.700000	3.17e-08	2016-02-21T20:44:47.230000	8e-08	2016-02-21T20:44:48.210000	2.79e-07
2016-02-21T20:44:27.193000	3.17e-08	2016-02-21T20:44:51.240000	8e-08	2016-02-21T20:44:52.213000	2.79e-07
2016-02-21T20:44:31.697000	3.17e-08	2016-02-21T20:44:55.240000	8e-08	2016-02-21T20:44:56.213000	2.79e-07
2016-02-21T20:44:36.193000	3.17e-08	2016-02-21T20:44:59.240000	8e-08	2016-02-21T20:45:00.213000	2.79e-07
2016-02-21T20:44:40.697000	3.17e-08	2016-02-21T20:45:03.240000	8e-08	2016-02-21T20:45:04.220000	2.79e-07
2016-02-21T20:44:45.193000	3.17e-08	2016-02-21T20:45:07.240000	8e-08	2016-02-21T20:45:08.713000	2.79e-07
2016-02-21T20:44:49.687000	3.17e-08	2016-02-21T20:45:11.740000	8e-08	2016-02-21T20:45:12.720000	2.79e-07
2016-02-21T20:44:53.687000	3.17e-08	2016-02-21T20:45:15.743000	8e-08	2016-02-21T20:45:17.213000	2.79e-07
2016-02-21T20:44:57.690000	3.17e-08	2016-02-21T20:45:20.240000	8e-08	2016-02-21T20:45:21.213000	2.79e-07
2016-02-21T20:45:01.703000	3.17e-08	2016-02-21T20:45:24.247000	8e-08	2016-02-21T20:45:25.213000	2.79e-07
2016-02-21T20:45:06.190000	3.17e-08	2016-02-21T20:45:28.717000	7.99e-08	2016-02-21T20:45:29.700000	2.79e-07
2016-02-21T20:45:10.687000	3.17e-08	2016-02-21T20:45:32.717000	8.04e-08	2016-02-21T20:45:34.190000	2.79e-07
2016-02-21T20:45:14.693000	3.17e-08	2016-02-21T20:45:36.717000	8.19e-08	2016-02-21T20:45:38.190000	2.79e-07
2016-02-21T20:45:19.187000	3.17e-08	2016-02-21T20:45:40.720000	8.04e-08	2016-02-21T20:45:42.197000	2.79e-07
2016-02-21T20:45:23.193000	3.17e-08	2016-02-21T20:45:44.723000	8.02e-08	2016-02-21T20:45:46.207000	2.79e-07
2016-02-21T20:45:27.690000	3.17e-08	2016-02-21T20:45:49.197000	8.02e-08	2016-02-21T20:45:50.693000	2.79e-07
2016-02-21T20:45:32.167000	3.17e-08	2016-02-21T20:45:53.217000	8.02e-08	2016-02-21T20:45:54.693000	2.79e-07
2016-02-21T20:45:36.170000	3.21e-08	2016-02-21T20:45:57.217000	8e-08	2016-02-21T20:45:58.700000	2.79e-07
2016-02-21T20:45:40.663000	3.17e-08	2016-02-21T20:46:01.717000	8e-08	2016-02-21T20:46:02.700000	2.79e-07
2016-02-21T20:45:44.667000	3.17e-08	2016-02-21T20:46:05.717000	8e-08	2016-02-21T20:46:07.193000	2.79e-07
2016-02-21T20:45:49.163000	3.17e-08	2016-02-21T20:46:09.720000	8e-08	2016-02-21T20:46:11.197000	2.79e-07
2016-02-21T20:45:53.170000	3.17e-08	2016-02-21T20:46:14.227000	8e-08	2016-02-21T20:46:15.207000	2.79e-07
2016-02-21T20:45:57.667000	3.17e-08	2016-02-21T20:46:18.717000	8e-08	2016-02-21T20:46:19.693000	2.79e-07
2016-02-21T20:46:01.667000	3.17e-08	2016-02-21T20:46:22.720000	8e-08	2016-02-21T20:46:23.693000	2.79e-07
2016-02-21T20:46:05.670000	3.17e-08	2016-02-21T20:46:27.213000	8.02e-08	2016-02-21T20:46:27.703000	2.79e-07
2016-02-21T20:46:10.173000	3.17e-08	2016-02-21T20:46:31.217000	8e-08	2016-02-21T20:46:32.197000	2.79e-07
2016-02-21T20:46:14.670000	3.17e-08	2016-02-21T20:46:35.217000	8e-08	2016-02-21T20:46:36.703000	2.79e-07
2016-02-21T20:46:19.163000	3.17e-08	2016-02-21T20:46:39.230000	8e-08	2016-02-21T20:46:41.197000	2.79e-07
2016-02-21T20:46:23.173000	3.17e-08	2016-02-21T20:46:43.717000	8e-08	2016-02-21T20:46:45.693000	2.79e-07
2016-02-21T20:46:27.670000	3.17e-08	2016-02-21T20:46:48.217000	8e-08	2016-02-21T20:46:49.700000	2.79e-07
2016-02-21T20:46:32.163000	3.17e-08	2016-02-21T20:46:52.217000	8e-08	2016-02-21T20:46:54.190000	2.79e-07
2016-02-21T20:46:36.167000	3.17e-08	2016-02-21T20:46:56.227000	8e-08	2016-02-21T20:46:58.200000	2.79e-07
2016-02-21T20:46:40.670000	3.17e-08	2016-02-21T20:47:00.713000	8e-08	2016-02-21T20:47:02.693000	2.79e-07
2016-02-21T20:46:45.167000	3.17e-08	2016-02-21T20:47:04.727000	8.02e-08	2016-02-21T20:47:06.693000	2.79e-07
2016-02-21T20:46:49.173000	3.17e-08	2016-02-21T20:47:09.213000	8e-08	2016-02-21T20:47:10.693000	2.79e-07
2016-02-21T20:46:53.667000	3.17e-08	2016-02-21T20:47:13.730000	8e-08	2016-02-21T20:47:14.693000	2.79e-07
2016-02-21T20:46:57.670000	3.17e-08	2016-02-21T20:47:18.220000	8.02e-08	2016-02-21T20:47:19.193000	2.79e-07
2016-02-21T20:47:01.673000	3.16e-08	2016-02-21T20:47:22.717000	8e-08	2016-02-21T20:47:23.193000	2.79e-07
2016-02-21T20:47:06.170000	3.17e-08	2016-02-21T20:47:27.217000	8e-08	2016-02-21T20:47:27.683000	2.79e-07
2016-02-21T20:47:10.667000	3.17e-08	2016-02-21T20:47:31.217000	8e-08	2016-02-21T20:47:31.693000	2.79e-07
2016-02-21T20:47:15.167000	3.17e-08	2016-02-21T20:47:35.727000	8.02e-08	2016-02-21T20:47:35.703000	2.79e-07
2016-02-21T20:47:19.173000	3.17e-08	2016-02-21T20:47:40.217000	8.02e-08	2016-02-21T20:47:40.197000	2.79e-07
2016-02-21T20:47:23.670000	3.17e-08	2016-02-21T20:47:44.217000	8.02e-08	2016-02-21T20:47:44.197000	2.79e-07
2016-02-21T20:47:28.163000	3.17e-08	2016-02-21T20:47:48.217000	8e-08	2016-02-21T20:47:48.693000	2.79e-07
2016-02-21T20:47:32.170000	3.17e-08	2016-02-21T20:47:52.220000	8.02e-08	2016-02-21T20:47:52.693000	2.79e-07
2016-02-21T20:47:36.183000	3.17e-08	2016-02-21T20:47:56.713000	8e-08	2016-02-21T20:47:57.193000	2.79e-07
2016-02-21T20:47:40.670000	3.17e-08	2016-02-21T20:48:00.717000	8.02e-08	2016-02-21T20:48:01.193000	2.79e-07
2016-02-21T20:47:45.163000	3.17e-08	2016-02-21T20:48:04.717000	8.02e-08	2016-02-21T20:48:05.193000	2.79e-07
2016-02-21T20:47:49.180000	3.17e-08	2016-02-21T20:48:08.727000	8.02e-08	2016-02-21T20:48:09.197000	2.79e-07
2016-02-21T20:47:53.667000	3.17e-08	2016-02-21T20:48:12.727000	8.02e-08	2016-02-21T20:48:13.200000	2.79e-07
2016-02-21T20:47:57.673000	3.17e-08	2016-02-21T20:48:17.207000	8.02e-08	2016-02-21T20:48:17.693000	2.79e-07
2016-02-21T20:48:02.170000	3.17e-08	2016-02-21T20:48:21.227000	8.02e-08	2016-02-21T20:48:22.207000	2.79e-07
2016-02-21T20:48:06.663000	3.17e-08	2016-02-21T20:48:25.717000	8.02e-08	2016-02-21T20:48:26.687000	2.79e-07
2016-02-21T20:48:10.670000	3.17e-08	2016-02-21T20:48:29.717000	8.02e-08	2016-02-21T20:48:30.697000	2.79e-07
2016-02-21T20:48:15.170000	3.17e-08	2016-02-21T20:48:33.717000	8e-08	2016-02-21T20:48:35.187000	2.79e-07
2016-02-21T20:48:19.170000	3.17e-08	2016-02-21T20:48:38.207000	8.02e-08	2016-02-21T20:48:39.197000	2.79e-07
2016-02-21T20:48:23.670000	3.17e-08	2016-02-21T20:48:42.227000	8.02e-08	2016-02-21T20:48:43.687000	2.79e-07
2016-02-21T20:48:27.680000	3.17e-08	2016-02-21T20:48:46.730000	8.02e-08	2016-02-21T20:48:47.697000	2.79e-07
2016-02-21T20:48:32.170000	3.17e-08	2016-02-21T20:48:51.217000	8.02e-08	2016-02-21T20:48:52.187000	2.79e-07
2016-02-21T20:48:36.673000	3.17e-08	2016-02-21T20:48:55.707000	8.02e-08	2016-02-21T20:48:56.207000	2.79e-07
2016-02-21T20:48:41.173000	3.17e-08	2016-02-21T20:48:59.720000	8.02e-08	2016-02-21T20:49:00.697000	2.79e-07
2016-02-21T20:48:45.667000	3.17e-08	2016-02-21T20:49:04.217000	8.02e-08	2016-02-21T20:49:05.187000	2.79e-07
2016-02-21T20:48:49.670000	3.17e-08	2016-02-21T20:49:08.217000	8.02e-08	2016-02-21T20:49:09.207000	2.79e-07
2016-02-21T20:48:54.167000	3.17e-08	2016-02-21T20:49:12.217000	8.02e-08	2016-02-21T20:49:13.687000	2.79e-07
2016-02-21T20:48:58.667000	3.17e-08	2016-02-21T20:49:16.227000	8.02e-08	2016-02-21T20:49:18.187000	2.79e-07
2016-02-21T20:49:02.677000	3.17e-08	2016-02-21T20:49:20.710000	8.02e-08	2016-02-21T20:49:22.187000	2.79e-07
2016-02-21T20:49:07.180000	3.17e-08	2016-02-21T20:49:25.227000	8.02e-08	2016-02-21T20:49:26.197000	2.79e-07
2016-02-21T20:49:11.667000	3.17e-08	2016-02-21T20:49:29.707000	8.02e-08	2016-02-21T20:49:30.687000	2.79e-07
2016-02-21T20:49:16.180000	3.17e-08	2016-02-21T20:49:33.717000	8.02e-08	2016-02-21T20:49:34.707000	2.79e-07
2016-02-21T20:49:20.667000	3.17e-08	2016-02-21T20:49:38.210000	8.02e-08	2016-02-21T20:49:39.187000	2.79e-07
2016-02-21T20:49:25.180000	3.17e-08	2016-02-21T20:49:42.217000	8.02e-08	2016-02-21T20:49:43.690000	2.79e-07
2016-02-21T20:49:29.663000	3.17e-08	2016-02-21T20:49:46.737000	8.02e-08	2016-02-21T20:49:48.187000	2.79e-07
2016-02-21T20:49:33.667000	3.17e-08	2016-02-21T20:49:51.220000	8.02e-08	2016-02-21T20:49:52.190000	2.78e-07
2016-02-21T20:49:37.667000	3.17e-08	2016-02-21T20:49:55.740000	8.02e-08	2016-02-21T20:49:56.690000	2.79e-07
2016-02-21T20:49:41.667000	3.17e-08	2016-02-21T20:50:00.217000	8.02e-08	2016-02-21T20:50:01.190000	2.79e-07
2016-02-21T20:49:46.167000	3.17e-08	2016-02-21T20:50:04.707000	8.02e-08	2016-02-21T20:50:05.190000	2.79e-07
2016-02-21T20:49:50.167000	3.17e-08	2016-02-21T20:50:08.707000	8.02e-08	2016-02-21T20:50:09.690000	2.79e-07
2016-02-21T20:49:54.667000	3.17e-08	2016-02-21T20:50:12.707000	8.02e-08	2016-02-21T20:50:13.690000	2.79e-07
2016-02-21T20:49:58.667000	3.17e-08	2016-02-21T20:50:16.710000	8.02e-08	2016-02-21T20:50:18.190000	2.79e-07
2016-02-21T20:50:03.163000	3.17e-08	2016-02-21T20:50:20.717000	8.02e-08	2016-02-21T20:50:22.190000	2.78e-07
2016-02-21T20:50:07.167000	3.17e-08	2016-02-21T20:50:25.237000	8.02e-08	2016-02-21T20:50:26.190000	2.79e-07
2016-02-21T20:50:11.667000	3.17e-08	2016-02-21T20:50:29.720000	8.02e-08	2016-02-21T20:50:30.193000	2.78e-07
2016-02-21T20:50:15.683000	3.17e-08	2016-02-21T20:50:34.210000	8.02e-08	2016-02-21T20:50:34.193000	2.78e-07
2016-02-21T20:50:20.170000	3.17e-08	2016-02-21T20:50:38.210000	8e-08	2016-02-21T20:50:38.693000	2.78e-07
2016-02-21T20:50:24.667000	3.17e-08	2016-02-21T20:50:42.210000	8.02e-08	2016-02-21T20:50:42.703000	2.79e-07
2016-02-21T20:50:28.673000	3.17e-08	2016-02-21T20:50:46.710000	8e-08	2016-02-21T20:50:47.193000	2.78e-07
2016-02-21T20:50:33.170000	3.17e-08	2016-02-21T20:50:50.720000	8.02e-08	2016-02-21T20:50:51.203000	2.78e-07
2016-02-21T20:50:37.173000	3.17e-08	2016-02-21T20:50:54.730000	8e-08	2016-02-21T20:50:55.693000	2.78e-07
2016-02-21T20:50:41.667000	3.17e-08	2016-02-21T20:50:59.223000	8.02e-08	2016-02-21T20:50:59.703000	2.78e-07
2016-02-21T20:50:45.673000	3.17e-08	2016-02-21T20:51:03.720000	8e-08	2016-02-21T20:51:03.703000	2.78e-07
2016-02-21T20:50:50.167000	3.17e-08	2016-02-21T20:51:08.227000	8e-08	2016-02-21T20:51:08.193000	2.78e-07
2016-02-21T20:50:54.667000	3.17e-08	2016-02-21T20:51:12.730000	8.02e-08	2016-02-21T20:51:12.203000	2.78e-07
2016-02-21T20:50:58.667000	3.17e-08	2016-02-21T20:51:17.210000	8.02e-08	2016-02-21T20:51:16.693000	2.78e-07
2016-02-21T20:51:02.667000	3.17e-08	2016-02-21T20:51:21.223000	8.02e-08	2016-02-21T20:51:20.703000	2.78e-07
2016-02-21T20:51:06.670000	3.17e-08	2016-02-21T20:51:25.720000	8e-08	2016-02-21T20:51:25.197000	2.78e-07
2016-02-21T20:51:11.167000	3.17e-08	2016-02-21T20:51:29.720000	8.02e-08	2016-02-21T20:51:29.203000	2.78e-07
2016-02-21T20:51:15.167000	3.17e-08	2016-02-21T20:51:33.727000	8.02e-08	2016-02-21T20:51:33.693000	2.78e-07
2016-02-21T20:51:19.667000	3.17e-08	2016-02-21T20:51:38.210000	8.02e-08	2016-02-21T20:51:38.183000	2.78e-07
2016-02-21T20:51:23.670000	3.17e-08	2016-02-21T20:51:42.227000	8e-08	2016-02-21T20:51:42.197000	2.78e-07
2016-02-21T20:51:28.167000	3.17e-08	2016-02-21T20:51:46.227000	8.02e-08	2016-02-21T20:51:46.197000	2.78e-07
2016-02-21T20:51:32.670000	3.17e-08	2016-02-21T20:51:50.710000	8e-08	2016-02-21T20:51:50.203000	2.78e-07
2016-02-21T20:51:37.167000	3.17e-08	2016-02-21T20:51:54.720000	8.02e-08	2016-02-21T20:51:54.693000	2.78e-07
2016-02-21T20:51:41.170000	3.17e-08	2016-02-21T20:51:59.237000	8e-08	2016-02-21T20:51:59.207000	2.78e-07
2016-02-21T20:51:45.670000	3.17e-08	2016-02-21T20:52:03.710000	8.02e-08	2016-02-21T20:52:03.687000	2.78e-07
2016-02-21T20:51:50.167000	3.17e-08	2016-02-21T20:52:07.713000	8e-08	2016-02-21T20:52:08.187000	2.78e-07
2016-02-21T20:51:54.173000	3.17e-08	2016-02-21T20:52:12.210000	8.02e-08	2016-02-21T20:52:12.187000	2.78e-07
2016-02-21T20:51:58.667000	3.17e-08	2016-02-21T20:52:16.217000	8e-08	2016-02-21T20:52:16.687000	2.78e-07
2016-02-21T20:52:03.167000	3.17e-08	2016-02-21T20:52:20.710000	8.02e-08	2016-02-21T20:52:21.187000	2.78e-07
2016-02-21T20:52:07.167000	3.17e-08	2016-02-21T20:52:24.710000	8e-08	2016-02-21T20:52:25.197000	2.78e-07
2016-02-21T20:52:11.667000	3.17e-08	2016-02-21T20:52:28.737000	8e-08	2016-02-21T20:52:29.707000	2.78e-07
2016-02-21T20:52:15.670000	3.17e-08	2016-02-21T20:52:33.213000	8.02e-08	2016-02-21T20:52:34.197000	2.78e-07
2016-02-21T20:52:20.167000	3.17e-08	2016-02-21T20:52:37.213000	8.02e-08	2016-02-21T20:52:38.687000	2.78e-07
2016-02-21T20:52:24.667000	3.17e-08	2016-02-21T20:52:41.710000	8.02e-08	2016-02-21T20:52:43.187000	2.78e-07
2016-02-21T20:52:28.670000	3.17e-08	2016-02-21T20:52:45.713000	8.02e-08	2016-02-21T20:52:47.207000	2.78e-07
2016-02-21T20:52:33.170000	3.17e-08	2016-02-21T20:52:50.213000	8.02e-08	2016-02-21T20:52:51.687000	2.78e-07
2016-02-21T20:52:37.670000	3.17e-08	2016-02-21T20:52:54.710000	8.02e-08	2016-02-21T20:52:56.187000	2.78e-07
2016-02-21T20:52:42.167000	3.17e-08	2016-02-21T20:52:58.720000	8.02e-08	2016-02-21T20:53:00.187000	2.78e-07
2016-02-21T20:52:46.167000	3.17e-08	2016-02-21T20:53:02.720000	8.02e-08	2016-02-21T20:53:04.197000	2.78e-07
2016-02-21T20:52:50.170000	3.17e-08	2016-02-21T20:53:07.220000	8.02e-08	2016-02-21T20:53:08.687000	2.78e-07
2016-02-21T20:52:54.667000	3.17e-08	2016-02-21T20:53:11.220000	8.02e-08	2016-02-21T20:53:12.700000	2.78e-07
2016-02-21T20:52:58.667000	3.17e-08	2016-02-21T20:53:15.720000	8.02e-08	2016-02-21T20:53:17.187000	2.78e-07
2016-02-21T20:53:02.667000	3.17e-08	2016-02-21T20:53:20.220000	8.04e-08	2016-02-21T20:53:21.200000	2.78e-07
2016-02-21T20:53:06.670000	3.17e-08	2016-02-21T20:53:24.710000	8.02e-08	2016-02-21T20:53:25.690000	2.78e-07
2016-02-21T20:53:10.670000	3.17e-08	2016-02-21T20:53:28.733000	8.04e-08	2016-02-21T20:53:29.700000	2.78e-07
2016-02-21T20:53:14.670000	3.17e-08	2016-02-21T20:53:33.223000	8.02e-08	2016-02-21T20:53:33.700000	2.78e-07
2016-02-21T20:53:18.670000	3.17e-08	2016-02-21T20:53:37.230000	8.04e-08	2016-02-21T20:53:37.707000	2.78e-07
2016-02-21T20:53:22.670000	3.17e-08	2016-02-21T20:53:41.723000	8.02e-08	2016-02-21T20:53:42.200000	2.78e-07
2016-02-21T20:53:26.670000	3.17e-08	2016-02-21T20:53:45.733000	8.04e-08	2016-02-21T20:53:46.207000	2.78e-07
2016-02-21T20:53:30.677000	3.17e-08	2016-02-21T20:53:50.230000	8.04e-08	2016-02-21T20:53:50.700000	2.78e-07
2016-02-21T20:53:35.173000	3.17e-08	2016-02-21T20:53:54.230000	8.04e-08	2016-02-21T20:53:54.710000	2.77e-07
2016-02-21T20:53:39.177000	3.17e-08	2016-02-21T20:53:58.710000	8.02e-08	2016-02-21T20:53:59.190000	2.77e-07
2016-02-21T20:53:43.673000	3.17e-08	2016-02-21T20:54:02.720000	8.04e-08	2016-02-21T20:54:03.197000	2.77e-07
2016-02-21T20:53:47.677000	3.17e-08	2016-02-21T20:54:06.723000	8.04e-08	2016-02-21T20:54:07.690000	2.77e-07
2016-02-21T20:53:52.167000	3.17e-08	2016-02-21T20:54:11.220000	8.04e-08	2016-02-21T20:54:11.697000	2.77e-07
2016-02-21T20:53:56.667000	3.17e-08	2016-02-21T20:54:15.223000	8.04e-08	2016-02-21T20:54:16.190000	2.77e-07
2016-02-21T20:54:00.667000	3.17e-08	2016-02-21T20:54:19.723000	8.04e-08	2016-02-21T20:54:20.200000	2.77e-07
2016-02-21T20:54:04.667000	3.17e-08	2016-02-21T20:54:24.210000	8.04e-08	2016-02-21T20:54:24.690000	2.77e-07
2016-02-21T20:54:08.667000	3.17e-08	2016-02-21T20:54:28.230000	8.04e-08	2016-02-21T20:54:28.700000	2.77e-07
2016-02-21T20:54:12.667000	3.17e-08	2016-02-21T20:54:32.710000	8.04e-08	2016-02-21T20:54:33.190000	2.77e-07
2016-02-21T20:54:16.670000	3.17e-08	2016-02-21T20:54:36.730000	8.04e-08	2016-02-21T20:54:37.207000	2.77e-07
2016-02-21T20:54:20.670000	3.17e-08	2016-02-21T20:54:41.220000	8.04e-08	2016-02-21T20:54:41.697000	2.77e-07
2016-02-21T20:54:24.670000	3.17e-08	2016-02-21T20:54:45.223000	8.04e-08	2016-02-21T20:54:46.207000	2.77e-07
2016-02-21T20:54:28.677000	3.17e-08	2016-02-21T20:54:49.740000	8.04e-08	2016-02-21T20:54:50.697000	2.77e-07
2016-02-21T20:54:33.170000	3.17e-08	2016-02-21T20:54:54.227000	8.04e-08	2016-02-21T20:54:55.190000	2.77e-07
2016-02-21T20:54:37.673000	3.17e-08	2016-02-21T20:54:58.710000	8.04e-08	2016-02-21T20:54:59.217000	2.77e-07
2016-02-21T20:54:41.673000	3.17e-08	2016-02-21T20:55:02.720000	8.04e-08	2016-02-21T20:55:03.693000	2.77e-07
2016-02-21T20:54:45.673000	3.17e-08	2016-02-21T20:55:07.210000	8.06e-08	2016-02-21T20:55:08.200000	2.77e-07
2016-02-21T20:54:49.677000	3.18e-08	2016-02-21T20:55:11.220000	8.06e-08	2016-02-21T20:55:12.693000	2.77e-07
2016-02-21T20:54:54.173000	3.17e-08	2016-02-21T20:55:15.230000	8.04e-08	2016-02-21T20:55:17.190000	2.77e-07
2016-02-21T20:54:58.667000	3.17e-08	2016-02-21T20:55:19.720000	8.06e-08	2016-02-21T20:55:21.197000	2.77e-07
2016-02-21T20:55:02.667000	3.17e-08	2016-02-21T20:55:23.723000	8.04e-08	2016-02-21T20:55:25.693000	2.77e-07
2016-02-21T20:55:06.667000	3.17e-08	2016-02-21T20:55:27.733000	8.06e-08	2016-02-21T20:55:30.173000	2.77e-07
2016-02-21T20:55:10.667000	3.17e-08	2016-02-21T20:55:32.200000	8.06e-08	2016-02-21T20:55:34.177000	2.77e-07
2016-02-21T20:55:14.667000	3.17e-08	2016-02-21T20:55:36.713000	8.04e-08	2016-02-21T20:55:38.183000	2.77e-07
2016-02-21T20:55:18.667000	3.17e-08	2016-02-21T20:55:41.190000	8.06e-08	2016-02-21T20:55:42.673000	2.77e-07
2016-02-21T20:55:23.167000	3.17e-08	2016-02-21T20:55:45.200000	8.04e-08	2016-02-21T20:55:46.677000	2.77e-07
2016-02-21T20:55:27.173000	3.17e-08	2016-02-21T20:55:49.203000	8.04e-08	2016-02-21T20:55:50.677000	2.77e-07
2016-02-21T20:55:31.650000	3.17e-08	2016-02-21T20:55:53.213000	8.06e-08	2016-02-21T20:55:54.687000	2.77e-07
2016-02-21T20:55:35.650000	3.17e-08	2016-02-21T20:55:57.213000	8.04e-08	2016-02-21T20:55:59.180000	2.77e-07
2016-02-21T20:55:39.650000	3.17e-08	2016-02-21T20:56:01.703000	8.06e-08	2016-02-21T20:56:03.677000	2.77e-07
2016-02-21T20:55:43.653000	3.17e-08	2016-02-21T20:56:06.193000	8.04e-08	2016-02-21T20:56:07.683000	2.77e-07
2016-02-21T20:55:47.660000	3.17e-08	2016-02-21T20:56:10.200000	8.06e-08	2016-02-21T20:56:12.177000	2.77e-07
2016-02-21T20:55:52.150000	3.17e-08	2016-02-21T20:56:14.703000	8.04e-08	2016-02-21T20:56:16.177000	2.77e-07
2016-02-21T20:55:56.153000	3.17e-08	2016-02-21T20:56:18.703000	8.06e-08	2016-02-21T20:56:20.177000	2.77e-07
2016-02-21T20:56:00.157000	3.17e-08	2016-02-21T20:56:22.713000	8.04e-08	2016-02-21T20:56:24.677000	2.77e-07
2016-02-21T20:56:04.650000	3.17e-08	2016-02-21T20:56:26.713000	8.04e-08	2016-02-21T20:56:28.680000	2.77e-07
2016-02-21T20:56:08.657000	3.17e-08	2016-02-21T20:56:31.193000	8.06e-08	2016-02-21T20:56:32.690000	2.77e-07
2016-02-21T20:56:13.150000	3.17e-08	2016-02-21T20:56:35.203000	8.06e-08	2016-02-21T20:56:37.187000	2.77e-07
2016-02-21T20:56:17.150000	3.17e-08	2016-02-21T20:56:39.703000	8.04e-08	2016-02-21T20:56:41.190000	2.77e-07
2016-02-21T20:56:21.157000	3.17e-08	2016-02-21T20:56:43.703000	8.04e-08	2016-02-21T20:56:45.677000	2.77e-07
2016-02-21T20:56:25.647000	3.17e-08	2016-02-21T20:56:48.203000	8.04e-08	2016-02-21T20:56:49.677000	2.77e-07
2016-02-21T20:56:29.653000	3.17e-08	2016-02-21T20:56:52.210000	8.04e-08	2016-02-21T20:56:53.687000	2.77e-07
2016-02-21T20:56:33.657000	3.17e-08	2016-02-21T20:56:56.213000	8.04e-08	2016-02-21T20:56:58.180000	2.77e-07
2016-02-21T20:56:38.157000	3.17e-08	2016-02-21T20:57:00.703000	8.04e-08	2016-02-21T20:57:02.667000	2.77e-07
2016-02-21T20:56:42.653000	3.17e-08	2016-02-21T20:57:04.710000	8.06e-08	2016-02-21T20:57:06.677000	2.77e-07
2016-02-21T20:56:47.157000	3.17e-08	2016-02-21T20:57:09.203000	8.04e-08	2016-02-21T20:57:10.683000	2.77e-07
2016-02-21T20:56:51.653000	3.17e-08	2016-02-21T20:57:13.213000	8.06e-08	2016-02-21T20:57:15.183000	2.77e-07
2016-02-21T20:56:56.160000	3.17e-08	2016-02-21T20:57:17.700000	8.04e-08	2016-02-21T20:57:19.690000	2.77e-07
